question_id,correct_answer,confused_answer,correct_rate
2020,c,b,0.7725424539583832
2019,a,b,0.6709770114942529
2021,b,d,0.748323754789272
3012,c,a,0.9810483870967742
3013,d,a,0.3870056497175141
3014,a,c,0.8402414486921529
3213,b,a,0.8741007194244604
3214,d,c,0.4404494382022472
3215,c,d,0.7353735373537353
2884,a,b,0.5595054095826894
2883,d,a,0.9324742268041237
2885,a,b,0.8979381443298969
11292,c,b,0.7592146055804341
11291,a,d,0.5367950481430537
11290,d,b,0.9028591112642095
3293,c,b,0.8426162493612672
3291,d,c,0.831799591002045
3292,a,d,0.7491057741440981
3170,c,b,0.10420058612829697
3168,a,c,0.7411266688375122
3169,d,a,0.3575836310490419
5956,b,d,0.5957244655581948
6315,a,c,0.548162859980139
9796,a,d,0.8370973713439467
4009,d,c,0.5437415881561238
9565,a,c,0.807336050389033
4141,c,b,0.6208549740311626
4299,d,c,0.45767575322812054
11073,d,b,0.7897710377639012
6339,a,b,0.6653574234092694
8842,c,b,0.40613718411552346
8717,b,a,0.5470737913486005
9982,d,c,0.49387300408466395
9362,c,d,0.4173422629538245
8672,b,a,0.671939736346516
9899,b,d,0.7287173666288309
4695,b,a,0.6924708377518558
5367,b,c,0.3483664772727273
3742,a,d,0.7669748167038571
9074,c,b,0.33117583603020495
624,c,b,0.7431217651865977
5718,c,d,0.5347017129356173
5191,a,b,0.6589420654911838
5680,c,d,0.511485075543545
4531,b,c,0.5563251171317988
5365,d,a,0.4456443484521238
501,a,c,0.47789896670493687
795,c,a,0.8678035043804756
9467,a,b,0.8575100991553434
8545,b,c,0.670479704797048
6460,a,b,0.8177008177008177
9924,c,d,0.8316640986132512
9743,d,b,0.5223027068242471
9581,a,b,0.7105129507364144
9495,d,b,0.4980364155658693
8410,b,a,0.8076535750251762
9454,b,c,0.6092037983929875
9942,a,b,0.8709554625047583
9930,a,c,0.588909426987061
9539,d,a,0.10703259005145797
10207,c,a,0.8252245508982036
4276,c,d,0.8180116701530331
5717,a,c,0.715375918598078
3966,a,b,0.7644736842105263
8145,d,b,0.9420032310177706
8075,b,d,0.8895847066578774
630,c,b,0.8528710328380114
1168,b,a,0.8567309824794854
318,b,a,0.9382374631268436
747,c,b,0.7641090678503487
541,b,c,0.7528443722064202
9831,b,a,0.6065144140771247
8875,a,c,0.9428015564202334
8711,c,d,0.8371913580246914
5110,a,c,0.7883705206220419
9697,d,c,0.2793861178932682
8746,a,c,0.5030007501875469
3949,a,d,0.7756590016825575
9115,c,a,0.8588957055214724
5966,d,b,0.8209513629075361
5643,b,d,0.7838334353949785
3803,b,c,0.7958359621451104
4222,a,b,0.7615384615384615
8722,d,c,0.7224934284641382
10334,d,b,0.38494778537990637
3965,c,a,0.6731016731016731
10009,c,a,0.3722735674676525
4909,d,c,0.7817310118597023
9140,c,a,0.32964680699250803
10147,d,b,0.39074733096085407
8937,a,d,0.5247933884297521
3752,a,d,0.7619718309859155
3844,a,b,0.7761989342806395
9649,c,a,0.7781851512373968
5263,c,d,0.7945355191256831
8192,a,d,0.6807339449541284
4888,c,a,0.6886754701880752
3843,c,b,0.800226586102719
4785,d,a,0.7075545782943301
5474,d,c,0.6165839829907866
10304,c,a,0.16509926854754442
5679,a,c,0.5684288537549407
5710,a,b,0.7925421722403078
4429,b,d,0.7058912386706948
8382,a,d,0.42584434654919234
8623,a,c,0.4766748509294984
5283,c,a,0.7915764613265105
9474,a,b,0.8181134911687336
6133,a,b,0.8815129293708993
6391,a,b,0.749003984063745
5647,a,d,0.33840304182509506
8532,d,a,0.2035367545076283
10074,c,b,0.5388679245283019
6276,b,a,0.4414840637450199
11875,c,a,0.8892455858747994
11876,c,a,0.913322632423756
11877,a,d,0.8394863563402889
11878,b,d,0.9678972712680578
11887,d,c,0.9756838905775076
11888,c,b,0.6276595744680851
11889,d,b,0.8586626139817629
11890,d,b,0.9483282674772037
11719,c,b,0.5699558173784978
11720,a,d,0.9396170839469808
11721,a,c,0.8954344624447718
11722,b,c,0.8291605301914581
11248,a,b,0.9367206982543641
11006,a,d,0.7074809160305343
254,a,c,0.5844105730272043
1033,b,a,0.6080012905307307
2505,b,a,0.433237522863862
2506,c,a,0.8910323253388946
2507,a,c,0.6111979166666667
3000,b,a,0.7171314741035857
3001,b,d,0.48378557246856385
3002,d,b,0.50199203187251
11078,a,b,0.8394566224143254
11106,d,b,0.9000919399325774
1268,b,c,0.6788307402168788
4706,c,a,0.7631067961165049
10057,c,a,0.57632058287796
9203,c,d,0.853963295587661
9977,d,b,0.4970171513795675
10289,a,d,0.8781296023564065
9915,b,c,0.37281976744186046
8587,c,b,0.9323529411764706
3885,c,a,0.565068493150685
9335,d,c,0.6117286316596398
6312,a,b,0.577054794520548
9398,a,c,0.8681487159831353
11779,b,d,0.3536754507628294
11780,d,a,0.6213592233009708
11781,b,a,0.7045769764216366
11782,c,b,0.8002773925104022
5976,a,c,0.5842949620039404
8369,d,a,0.7575301204819277
10247,b,c,0.5629657228017884
5922,d,a,0.5788599889319314
8981,a,c,0.8561617703166731
4714,b,a,0.5951202263083452
9118,d,a,0.48673505482844004
10327,d,b,0.8105891126025354
4869,c,b,0.6039250669045495
6500,d,b,0.539175640549573
4606,b,c,0.5706494794248884
8600,b,c,0.663153933007151
9873,b,a,0.1548582995951417
9089,d,a,0.6042899408284024
4800,a,c,0.5708017550857599
8778,c,b,0.34681238615664844
6157,d,b,0.429893726431265
8538,a,c,0.485390796201607
8869,c,a,0.8933233867959717
5464,c,a,0.5588901472253681
8393,d,b,0.3579644475426978
4852,c,b,0.4769303201506591
9138,b,a,0.6680592480060767
1142,b,c,0.761297798377752
736,a,b,0.5280954748881154
11165,c,a,0.9722821065599014
10967,b,d,0.8588709677419355
98,a,c,0.9023349234245543
8072,a,d,0.864798206278027
8127,b,c,0.8254381809568925
581,b,c,0.6077730365586438
949,a,b,0.6604860071403893
462,b,a,0.6743273542600897
6487,c,b,0.4169905607995558
8943,c,a,0.4698133918770582
5910,a,b,0.49982764563943466
6398,a,b,0.4904836193447738
10195,b,d,0.7896075581395349
8689,b,a,0.5927387529597474
9790,a,c,0.5665930831493745
11085,d,c,0.7503033980582524
11098,c,b,0.7976593778872806
10948,c,b,0.9834063869755792
566,b,c,0.7479523454951601
776,b,c,0.6927078316154514
323,a,c,0.5684223790322581
4330,b,c,0.5142231947483589
3679,d,a,0.5307443365695793
4339,b,a,0.8078052874527906
10318,b,a,0.7193780811528252
5232,d,c,0.7121087314662273
8867,d,c,0.40255009107468126
11148,c,b,0.8094656488549619
11188,b,d,0.9489028213166144
10990,c,a,0.9852587244283996
11183,c,b,0.975609756097561
1311,c,a,0.6575378538512179
9870,b,d,0.48613138686131385
6372,a,b,0.6946564885496184
10979,d,c,0.8705591597157862
3614,a,b,0.6857355126300149
9465,d,a,0.660843144701861
9732,d,b,0.5513748191027497
9490,b,d,0.47368421052631576
8580,d,b,0.7654600301659125
4266,b,a,0.6203776553894571
17291,b,a,0.7743732590529248
11212,c,b,0.8764561618638872
11091,a,d,0.9604555520404935
8866,c,d,0.9398843930635838
8901,d,c,0.5255474452554745
4375,b,c,0.7956043956043956
10263,c,a,0.7836065573770492
4034,d,b,0.8827377347062386
1190,a,c,0.7648655317049099
8516,a,b,0.48656606551343395
8190,d,c,0.37751964468739324
3901,c,d,0.7152253349573691
4625,a,b,0.8205128205128205
8669,a,b,0.8180231635729018
9015,c,a,0.5501666049611255
10226,b,c,0.5690346083788707
4208,d,a,0.7780667533593412
5899,c,b,0.6927643784786642
5852,b,a,0.7523398128149748
6125,a,b,0.7874621941160297
8855,d,b,0.8646616541353384
5004,b,a,0.920196165849309
4132,a,c,0.8992154496077248
6385,d,c,0.7533377106587875
5623,b,c,0.832013262110886
8507,d,c,0.2639539070939863
5092,d,a,0.6994113318616629
10089,a,b,0.5920711374583179
9673,b,c,0.7520849128127369
3864,b,d,0.8084832904884319
10048,a,d,0.8089734874235214
4015,c,d,0.8198473282442749
8859,c,b,0.4627143922445936
8211,d,b,0.7687048993543486
6749,d,a,0.7790161414296695
6492,b,a,0.8313161875945537
10179,a,b,0.5769779044903778
8831,a,d,0.6939750183688465
9661,d,b,0.6446078431372549
9762,b,d,0.8970364741641338
9894,b,a,0.6608143444153903
9546,c,a,0.33487709298183116
9851,b,c,0.8778682457438934
6021,a,b,0.7688774821018506
8499,b,c,0.6926866237211065
8998,c,a,0.3646159193604449
5533,a,d,0.7641555883801083
742,b,a,0.6625520310033013
9102,d,a,0.7337078651685394
8696,a,d,0.9027725028484618
1327,a,c,0.7082339579784214
1376,a,c,0.6205952163593208
1007,c,a,0.6385174418604651
585,c,a,0.7542980912413699
1247,c,a,0.41568627450980394
9845,a,b,0.6486788239672497
689,a,c,0.6386305431998922
251,b,c,0.7250706996188369
9092,a,c,0.43201754385964913
6751,b,a,0.6212593516209476
8609,d,a,0.6690378135529764
8763,b,c,0.5359725923106204
8537,b,d,0.8580294802172227
8907,c,d,0.6465300251708018
1256,a,b,0.6595970307529162
717,a,c,0.6738830938791577
9913,b,d,0.2078611898016997
592,a,c,0.7254695914882437
1002,c,b,0.6415543219666932
459,a,c,0.696627498855486
874,c,b,0.6518938813065481
9648,c,b,0.41088245552842695
6504,b,d,0.8694961416250567
4023,d,a,0.6231718277637062
1274,b,a,0.7184901895576987
855,a,c,0.513446376498542
948,a,b,0.6951604856145019
426,a,b,0.5184513006654567
649,a,b,0.7302612268858233
1050,a,b,0.6773364185627972
10266,a,b,0.2767540751240255
612,c,a,0.6793835270338555
8721,a,b,0.7122676579925651
4384,d,a,0.7241103558576569
687,c,b,0.6347542511064523
866,c,b,0.6610749743238616
975,b,c,0.8670590271767353
5475,a,b,0.8026517083120857
6059,d,c,0.7794908062234794
9947,a,c,0.6495976591075348
1044,a,c,0.6773271395390388
1102,b,a,0.69534355479841
9112,a,b,0.856592135697764
5093,a,b,0.8505056026236677
9802,d,b,0.6225289071242074
452,c,b,0.7183427348764831
1034,c,b,0.6060665362035225
1302,b,a,0.6170058139534884
279,a,b,0.6792978545555866
867,a,c,0.663448275862069
768,a,c,0.6636645088657472
582,c,b,0.6630259623992838
1064,c,b,0.7563866748416105
418,c,a,0.8369167429094236
1024,a,b,0.6832930617880566
9720,c,d,0.7159851301115242
9765,c,a,0.41687979539641945
9088,a,d,0.9591301087364079
1151,a,c,0.7396664249456127
428,b,c,0.6214221824686941
1355,a,c,0.6781296387926768
1398,c,a,0.7003858875413451
645,a,c,0.698478168112644
1199,a,b,0.6157618213660245
1053,b,c,0.7594493418669243
770,c,a,0.8179112937508857
1043,b,a,0.8235512630014858
814,c,b,0.5981202398314698
332,a,b,0.6487359817525186
1082,c,a,0.6481639624252775
603,a,c,0.6810369118061426
1004,b,c,0.7274983081434694
644,a,c,0.6552962298025135
521,c,b,0.8247506615102789
1249,c,b,0.8442158788859355
264,a,b,0.7247191011235955
782,c,b,0.7183892617449664
1029,b,a,0.6257396449704142
560,c,b,0.6993243243243243
1372,b,a,0.6270481144343303
875,a,c,0.6213592233009708
1262,c,a,0.8116534078692754
678,b,a,0.7634677131644666
914,b,c,0.9119633907169318
691,c,a,0.7263241106719368
1248,a,b,0.7027331642716258
994,c,a,0.754248966467616
869,b,c,0.6596487006737247
277,c,b,0.7317130170600608
672,c,b,0.6709577754891864
1094,b,c,0.6802285318559557
615,a,b,0.7402074952360788
1342,a,c,0.6431034482758621
1176,c,b,0.6658480429777437
879,a,c,0.8272670222780044
411,c,b,0.8329415452123492
494,b,a,0.6083950018197258
1235,a,c,0.766588170106663
904,c,a,0.7821409359870898
474,b,c,0.6473241130487072
1019,c,b,0.7497360084477297
1232,c,b,0.6710398445092323
679,a,b,0.7976336189310486
790,b,c,0.801998750780762
686,b,c,0.7813583258441392
1238,c,a,0.8172853828306265
1072,a,c,0.8490428630878069
604,a,b,0.8083570750237417
683,b,c,0.8528188923998005
9953,c,d,0.5793180133432172
9792,a,d,0.1883424408014572
1026,a,b,0.8235382760699217
1364,a,b,0.6826081441075733
4113,b,d,0.8522667230265244
9680,d,b,0.9039821362113881
780,b,c,0.7399369319235763
230,b,c,0.8232893483879744
1038,a,c,0.7590901544081022
1201,c,b,0.7838199513381995
912,c,b,0.6758592302942993
954,b,c,0.822228952150212
995,b,a,0.7422725293861558
1323,a,b,0.7446960880852207
551,a,c,0.7728440366972477
1349,c,b,0.8269283557507549
1220,a,c,0.856496062992126
248,b,c,0.7066
935,c,a,0.8470878218002557
1156,c,b,0.6277315296566077
340,b,c,0.8096803652968037
945,a,b,0.908947970268725
1100,c,a,0.6538054968287527
1078,c,b,0.8144237652111668
242,b,c,0.7820806196092237
591,b,a,0.729235019858401
10102,b,a,0.2513601741022851
1202,a,b,0.8224852071005917
454,a,c,0.7893129770992366
1071,c,b,0.778751369112815
1133,a,b,0.917588991923422
1086,b,c,0.7430217542465481
862,c,a,0.8110350276534106
1087,a,c,0.8126550868486352
1031,a,c,0.8651784402996034
204,a,c,0.8236437533133062
574,a,b,0.7048601683410264
281,c,a,0.8230739450251645
1354,b,a,0.7342737323675181
1147,a,b,0.8077499064020965
839,c,b,0.8027369826435247
1135,c,b,0.7489089322083212
987,a,b,0.8538872061156786
477,b,a,0.7821914156225007
1179,a,b,0.8835105538803365
1091,b,c,0.9273094396769308
853,b,c,0.7934372049102927
578,c,b,0.8240668740279938
4865,a,c,0.8792440743113389
1042,b,c,0.8710484015002679
269,c,b,0.8152730375426621
444,b,a,0.8801583675955535
344,b,a,0.804448742746615
903,b,c,0.8949171901770417
1141,a,c,0.7036640813051618
343,a,b,0.9097853014037985
783,a,c,0.9120542550864144
801,a,b,0.8616940581542352
433,b,a,0.7884353741496599
979,b,a,0.8514285714285714
570,c,b,0.7779276848354021
1152,c,b,0.9420896993592903
1209,c,a,0.9149590163934426
1006,c,a,0.8716828478964401
805,b,c,0.9158891716143625
690,a,b,0.6887791107974595
376,b,c,0.6458209251538615
496,b,a,0.7955245329501129
653,a,c,0.8239677118907172
345,b,c,0.8521470815119568
1245,c,b,0.7504941796617615
1269,b,c,0.9032433905696375
1131,a,c,0.7625802997858673
708,a,c,0.7072835547411819
1080,b,c,0.9149146673262429
597,a,b,0.8602274600296687
1021,b,c,0.908919004097069
1122,b,c,0.7252183820736802
1284,b,a,0.8950040074806305
486,b,a,0.855705242655413
349,c,b,0.7896924355777224
362,a,c,0.8755317689035268
1093,b,a,0.9464141821112007
1328,b,a,0.7508563598995205
674,c,a,0.9253167370526784
843,a,c,0.9336670838548186
316,b,a,0.7507445589919817
247,b,a,0.8760136018833377
677,b,a,0.8094666025949063
967,b,c,0.8125307125307125
1118,a,b,0.6639185257032008
1362,c,a,0.9276200050263885
688,a,b,0.8242125984251969
733,c,b,0.6914039553553946
321,b,c,0.907177700348432
1116,a,c,0.9021207177814029
357,b,c,0.8762786166585484
1317,a,b,0.8415476738830032
432,a,c,0.8791742562234366
1028,b,a,0.814082469254883
682,c,a,0.9099378881987578
1371,b,c,0.8859465128474043
760,b,c,0.7403283205142923
723,a,b,0.8627691230526868
568,a,c,0.9012345679012346
1180,c,b,0.945483543569668
611,b,c,0.910719131614654
208,c,b,0.7854339293501963
716,b,c,0.8605729877216917
331,c,b,0.862098138747885
665,b,c,0.9077434966727163
1294,c,b,0.8932684509326845
1397,c,b,0.9346326836581709
1013,a,c,0.9246724890829694
1298,a,c,0.9156847342236187
4669,a,b,0.6855918585966791
8404,b,a,0.523990860624524
1587,c,a,0.5662694113398339
1588,c,a,0.8919453434016541
1589,d,b,0.4968394437420986
2526,c,b,0.39973992197659297
2527,b,d,0.6799792531120332
2528,a,c,0.6110244409776391
8552,a,d,0.7547663551401869
17278,b,d,0.6638418079096046
9560,b,a,0.4745519713261649
17197,b,d,0.7385057471264368
8688,a,b,0.7257569109258447
11655,b,a,0.7371967654986523
11656,a,d,0.8450134770889488
11657,d,b,0.8045822102425876
11658,c,d,0.7587601078167115
7116,d,b,0.8544423440453687
7117,b,c,0.6981132075471698
2862,a,d,0.49978364344439635
2863,a,c,0.4969723183391003
2864,a,d,0.6062310688013847
2592,c,b,0.6106895414054767
2593,c,b,0.7477774119196575
2594,d,b,0.712401055408971
3387,c,b,0.5117235705470999
3388,c,a,0.7413016782644289
3389,c,d,0.7325390304026295
2409,c,a,0.7807278553444724
2410,d,b,0.5296542248683307
2411,c,b,0.8355067490276824
5192,c,d,0.7396870554765291
5404,b,c,0.33112426035502956
5878,a,c,0.3637846655791191
5241,a,b,0.7059961315280464
3866,c,a,0.5456656346749226
102,c,a,0.7963374028856826
7304,a,b,0.8757472245943638
7303,b,a,0.612654980761009
7305,b,c,0.5279317697228145
7627,b,c,0.6050065019505851
7624,c,b,0.5705843729481287
7625,d,a,0.5739954263312643
7623,a,d,0.7148488830486203
7626,d,c,0.5998039856256125
841,c,b,0.8526866209880996
933,a,c,0.7909348441926346
522,a,b,0.4028633923245178
2564,d,c,0.27936507936507937
2563,c,b,0.7709593777009507
2562,c,b,0.7889563457646719
2550,a,b,0.8420523138832998
2552,a,d,0.7604690117252931
2551,d,b,0.7533512064343163
3696,b,a,0.27046548956661315
3006,a,c,0.6600960323477382
3007,b,c,0.7950075642965204
3008,c,d,0.5614256825075834
6893,b,a,0.748974569319114
6896,b,a,0.4850715746421268
6895,c,a,0.39934332033654835
6894,b,a,0.8126026272577996
5341,a,b,0.9139784946236559
6093,b,c,0.7714093054619016
4922,a,c,0.8712664277180406
3917,b,c,0.7784256559766763
4731,b,d,0.8741568296795953
133,b,a,0.8919644701507953
8100,c,d,0.8976963091404508
156,a,d,0.8972672064777328
4345,a,c,0.8235967926689576
3676,d,c,0.796844181459566
3990,b,d,0.806642323074248
4295,a,b,0.8486970050563983
5590,a,b,0.7790973871733967
4665,a,d,0.839458413926499
4689,a,b,0.8818443804034583
8518,d,a,0.7540489642184558
4407,d,a,0.7251687560270009
10078,b,a,0.7029554807332585
9497,b,c,0.5529497984609747
9962,b,c,0.6397790055248619
7654,a,d,0.8349056603773585
7653,d,a,0.9270588235294117
8126,c,a,0.8387935517420697
5619,b,a,0.883129123468426
8886,b,c,0.6969471332836932
4217,b,a,0.8595438175270108
10157,b,d,0.489741641337386
7202,b,a,0.8554150632215503
7203,b,a,0.8644628099173554
7204,d,a,0.5013743815283123
7206,b,c,0.8884002199010446
7205,a,c,0.8225895316804408
8045,a,d,0.6275510204081632
8043,c,a,0.7086882453151618
8044,c,b,0.8967851099830795
163,a,b,0.8642983230361871
8051,a,b,0.9123055162659123
114,b,c,0.9056670811867117
107,d,b,0.8647266313932981
960,a,b,0.6957104557640751
9973,b,a,0.7385079125847777
3786,a,c,0.8268190018039687
4804,a,c,0.7697142857142857
9461,d,a,0.734556345937851
9619,a,d,0.9144225014961102
2922,b,d,0.8240740740740741
2923,c,b,0.9120932491500728
2924,d,c,0.7974683544303798
3369,b,c,0.8633879781420765
3370,a,c,0.8579234972677595
3371,d,a,0.9398907103825137
3597,b,d,0.7355445988346033
3598,c,a,0.6244404655326768
3599,a,c,0.7179372197309417
2925,d,a,0.9424878836833602
2926,a,b,0.877498388136686
2927,c,d,0.7602584814216479
971,a,b,0.9379084967320261
8962,a,c,0.8809523809523809
4601,c,a,0.9468256525942637
5573,d,b,0.8508486818345973
9133,a,b,0.9077335375191424
6207,b,c,0.846684350132626
8084,b,a,0.8475658419792498
138,c,a,0.9375
72,a,d,0.806963249516441
93,c,b,0.7982546201232033
155,c,b,0.884004884004884
134,b,c,0.8749394086282113
8157,c,a,0.8636989444699403
20,b,a,0.8304823547541994
17,c,a,0.4284976768198245
30,b,c,0.4893917963224894
8159,a,d,0.815267175572519
50,d,a,0.7132822477650064
8158,b,a,0.7450404114621602
3048,d,b,0.7414361001317523
3049,a,d,0.4166392634001973
3050,b,d,0.6870882740447958
8141,b,c,0.7734775184974388
18,b,c,0.8758451137062078
146,b,d,0.8226512738853503
8136,b,d,0.7936145952109465
8117,d,a,0.7065095398428731
8105,a,c,0.7354141656662665
117,b,d,0.797542043984476
8066,d,b,0.7214377406931964
2818,a,c,0.9404641775983855
2817,a,d,0.9700639085099226
2819,a,d,0.9118735284224689
73,b,d,0.7430466955856085
147,b,d,0.7156862745098039
10993,b,a,0.9352869352869353
83,d,a,0.7612903225806451
75,b,c,0.26746442432082795
11191,d,a,0.9931972789115646
11240,d,b,0.4513432835820895
11087,d,c,0.892835641180012
3559,b,c,0.7608626704725658
3560,c,d,0.8954891994917408
3558,d,c,0.37853286757700855
3033,c,a,0.8503440366972477
3035,b,c,0.7647733792312106
3034,d,b,0.7459954233409611
2965,d,b,0.7823275862068966
2964,c,a,0.9108589951377634
2966,a,c,0.7618790496760259
11038,b,d,0.8779963122311002
11028,a,c,0.8083666564134112
6231,b,c,0.825559347743648
8619,b,a,0.37962962962962965
3834,d,c,0.9078706528370958
9853,a,c,0.29847571783055654
4640,a,b,0.8687116564417178
5523,a,c,0.7966269841269841
9793,b,a,0.8022018348623853
10065,b,a,0.9367635506677141
8613,c,b,0.41400580551523947
10064,b,a,0.7379518072289156
2870,a,c,0.4429102496016994
2869,c,a,0.9231584525702172
2868,b,d,0.9314922995220393
6434,a,b,0.7545
5543,a,b,0.8386363636363636
6232,d,c,0.7398262459990855
8561,c,d,0.7330350484712901
5030,c,b,0.6297029702970297
10139,b,d,0.4801601747360757
3569,d,b,0.8693278744455817
3568,b,a,0.6587112171837709
3567,c,d,0.7175989085948158
10166,d,b,0.8880237300704487
11228,a,d,0.9811612106238419
42,b,a,0.9656711294198421
9343,c,b,0.37820957668285915
9332,d,c,0.7674597083653109
6009,a,d,0.7476168860644575
9041,b,a,0.3556701030927835
9350,b,c,0.8308535630383712
10259,d,a,0.8194391087207069
11303,d,b,0.5927555856465809
11302,c,b,0.7685248130523453
11304,a,d,0.8582596872875595
7600,b,c,0.6142649199417758
7602,c,a,0.8283418553688824
7599,a,c,0.45361577794010227
7601,b,d,0.3629737609329446
8055,d,b,0.8714680263437433
8128,b,c,0.9823717948717948
8148,d,a,0.904248145650708
8146,b,c,0.9660590823381521
118,d,b,0.9363344051446946
88,a,c,0.9228701961838216
3515,d,b,0.9012894619831036
3514,a,c,0.8840515326521546
3513,d,c,0.5220097821253891
67,c,d,0.9395119418483905
8144,d,b,0.9709972189114024
6219,d,b,0.7224329054842473
3037,b,c,0.720550576184379
3038,d,a,0.6348494554772581
3036,a,b,0.7097084267862864
2829,b,a,0.584984984984985
2831,c,b,0.7807807807807807
2830,b,d,0.6724447101016139
3060,d,a,0.8188073394495413
3062,c,d,0.7449180327868853
3061,b,c,0.6401440733464309
8171,c,b,0.92087785157378
92,a,c,0.9023268398268398
21,d,b,0.9792674498963373
8147,c,a,0.8852275900586428
168,d,c,0.9533264569365653
4363,a,b,0.686761000193836
3680,a,d,0.6985321791494167
116,a,b,0.9797713280562885
161,d,b,0.8799633475870495
2535,d,b,0.8767291730710114
2536,b,a,0.8963508126341613
2537,c,d,0.7599139256071319
2851,d,c,0.9126365054602185
2852,a,c,0.9572694111516414
2850,c,b,0.8583333333333333
8620,c,b,0.8183908045977012
2604,a,d,0.39244186046511625
2605,d,b,0.6977118917176925
2606,b,c,0.7939374395356337
9721,a,b,0.23777462792345855
2687,d,c,0.6884888161483906
2686,c,b,0.8537117903930131
2685,d,b,0.8105895196506551
2501,d,c,0.7120188069350573
2499,a,b,0.9544653349001175
2500,d,c,0.7530791788856305
10695,b,d,0.7752965806001396
10694,d,b,0.6202797202797202
10696,a,d,0.9479020979020979
2950,d,a,0.8478672985781991
2949,d,c,0.8890476190476191
2951,a,b,0.650952380952381
3357,b,a,0.8618630573248408
3359,a,b,0.5902031063321386
3358,c,d,0.8464598249801114
3537,d,c,0.8346286701208981
3539,c,d,0.9097582037996546
3538,b,a,0.8061180525635502
2780,c,b,0.7473794549266247
2779,c,a,0.5426032409827496
2778,a,c,0.9213011542497377
3491,a,d,0.9185323383084577
3490,d,c,0.7580845771144279
3489,a,c,0.6063432835820896
2845,d,c,0.8439235040098705
2844,b,a,0.8350833848054354
2846,c,a,0.7070457354758962
3287,b,a,0.8997429305912596
3285,c,a,0.5576510930132876
3286,d,a,0.625
3510,c,a,0.8402014652014652
3511,a,c,0.764034687357371
3512,b,a,0.7387717690192483
2737,c,a,0.8601003764115432
2736,a,c,0.8863065326633166
2738,d,b,0.6392206159648021
3549,c,b,0.6751684311838306
3551,b,d,0.6185666185666185
3550,d,a,0.629736211031175
3274,d,c,0.6128256513026052
3275,a,b,0.7490981963927855
3273,c,a,0.8477911646586346
3338,c,a,0.733892321270962
3337,a,c,0.7864077669902912
3336,c,d,0.8045013239187997
8720,c,b,0.6366322008862629
6739,c,d,0.8252771618625278
4692,b,a,0.8003003003003003
9961,a,c,0.9143410852713179
3521,a,d,0.8686526743398781
3520,b,d,0.6118598382749326
3519,c,a,0.5779878460499662
3263,c,d,0.47553726566072246
3262,d,c,0.447632058287796
3261,d,a,0.8532235939643347
3423,b,d,0.9274965800273598
3424,a,b,0.9271734182976786
3425,d,a,0.4427724578203374
2617,d,a,0.31139835487661577
2618,b,c,0.5748432601880877
2616,b,a,0.6115248921991376
3383,a,d,0.3995973829894313
3382,b,a,0.8685800604229608
3381,b,a,0.7831568330811901
9572,d,b,0.5294974508375819
4231,d,b,0.8503937007874016
4170,c,d,0.8473684210526315
10279,b,c,0.556957462148522
2589,c,a,0.9122137404580153
2591,a,c,0.804482594182165
2590,b,d,0.5842857142857143
2980,b,a,0.5114649681528662
2979,c,a,0.6528662420382165
2981,b,d,0.7539834289356278
3418,a,d,0.892454954954955
3419,c,a,0.7874859075535513
3417,b,c,0.817258883248731
5519,a,b,0.7563198624247636
5201,c,a,0.7420066152149944
9434,d,c,0.46048237476808906
1780,c,b,0.37025440313111546
1781,b,a,0.9151943462897526
1779,a,c,0.5861526357199056
2974,c,d,0.9401109057301293
2975,a,c,0.5620140688633839
2973,a,c,0.8661737523105361
3556,b,d,0.8498065423848048
3557,d,b,0.6405919661733616
3555,b,a,0.9192809305604511
3535,b,a,0.34279379157427936
3536,a,b,0.4844995571302037
3534,c,b,0.8293439716312057
8939,c,b,0.7572124391157737
5980,c,b,0.8249733191035219
2901,a,d,0.9151982378854625
2902,c,a,0.27722772277227725
2903,b,a,0.7165657677490369
6448,b,c,0.5481907894736842
4881,c,a,0.7486659551760939
9738,c,d,0.350253807106599
9723,c,a,0.5765400221320546
4105,c,a,0.7626943005181347
4123,b,a,0.5846348670325031
8941,a,b,0.4285195936139332
6011,a,b,0.8239916186485071
5739,b,a,0.5017712023338196
10306,c,a,0.9178403755868545
6527,d,b,0.6669932639314146
8856,b,c,0.4883554281619491
9772,a,d,0.9386267740698121
2988,c,d,0.746800731261426
2989,a,b,0.6273972602739726
2990,a,b,0.4420620437956204
2693,d,a,0.5310773480662984
2692,b,d,0.6328502415458938
2691,a,d,0.9087136929460581
3283,a,b,0.8124156545209177
3284,d,a,0.9222447599729547
3282,c,b,0.6396213657876944
3015,c,b,0.9375
3017,a,d,0.8536436007348438
3016,d,a,0.5855745721271394
3353,c,b,0.4512705049855259
3352,a,b,0.9490057729313662
3351,d,b,0.8456095207462206
3300,a,b,0.9426713947990544
3302,c,b,0.8144208037825059
3301,c,a,0.8825958702064897
5610,a,c,0.7700228832951945
8860,c,a,0.4496040316774658
4385,a,d,0.8474930362116991
3766,b,c,0.8856102003642987
9146,a,c,0.603090840557859
4118,b,a,0.811284046692607
9192,c,b,0.5704429920116194
5314,c,a,0.7609747666781888
8732,d,c,0.3873684210526316
10265,a,c,0.48867924528301887
4267,c,a,0.8705784436121515
6146,d,a,0.7650243638332431
8858,c,b,0.4764727676917377
6458,b,a,0.6173109652321906
3232,c,b,0.6373994638069705
3231,c,a,0.6630872483221476
3233,d,c,0.5322147651006711
3469,a,c,0.5533845080251221
